代碼,簡稱,年月,指數
SB23   ,美國紐約史坦普爾500股價指數,19920210,        413.770
SB23   ,美國紐約史坦普爾500股價指數,19920211,        413.760
SB23   ,美國紐約史坦普爾500股價指數,19920212,        417.130
SB23   ,美國紐約史坦普爾500股價指數,19920213,        413.690
SB23   ,美國紐約史坦普爾500股價指數,19920214,        412.480
SB23   ,美國紐約史坦普爾500股價指數,19920218,        407.380
SB23   ,美國紐約史坦普爾500股價指數,19920219,        408.260
SB23   ,美國紐約史坦普爾500股價指數,19920220,        413.900
SB23   ,美國紐約史坦普爾500股價指數,19920221,        411.430
SB23   ,美國紐約史坦普爾500股價指數,19920224,        412.270
SB23   ,美國紐約史坦普爾500股價指數,19920225,        410.450
SB23   ,美國紐約史坦普爾500股價指數,19920226,        415.350
SB23   ,美國紐約史坦普爾500股價指數,19920227,        413.860
SB23   ,美國紐約史坦普爾500股價指數,19920228,        412.700
SB23   ,美國紐約史坦普爾500股價指數,19920302,        412.450
SB23   ,美國紐約史坦普爾500股價指數,19920303,        412.850
SB23   ,美國紐約史坦普爾500股價指數,19920304,        409.330
SB23   ,美國紐約史坦普爾500股價指數,19920305,        406.510
SB23   ,美國紐約史坦普爾500股價指數,19920306,        404.440
SB23   ,美國紐約史坦普爾500股價指數,19920309,        405.210
SB23   ,美國紐約史坦普爾500股價指數,19920310,        406.890
SB23   ,美國紐約史坦普爾500股價指數,19920311,        404.030
SB23   ,美國紐約史坦普爾500股價指數,19920312,        403.890
SB23   ,美國紐約史坦普爾500股價指數,19920313,        405.840
SB23   ,美國紐約史坦普爾500股價指數,19920316,        406.390
SB23   ,美國紐約史坦普爾500股價指數,19920317,        409.580
SB23   ,美國紐約史坦普爾500股價指數,19920318,        409.150
SB23   ,美國紐約史坦普爾500股價指數,19920319,        409.800
SB23   ,美國紐約史坦普爾500股價指數,19920320,        411.300
SB23   ,美國紐約史坦普爾500股價指數,19920323,        409.910
SB23   ,美國紐約史坦普爾500股價指數,19920324,        408.880
SB23   ,美國紐約史坦普爾500股價指數,19920325,        407.520
SB23   ,美國紐約史坦普爾500股價指數,19920326,        407.860
SB23   ,美國紐約史坦普爾500股價指數,19920327,        403.500
SB23   ,美國紐約史坦普爾500股價指數,19920330,        403.000
SB23   ,美國紐約史坦普爾500股價指數,19920331,        403.690
SB23   ,美國紐約史坦普爾500股價指數,19920401,        404.230
SB23   ,美國紐約史坦普爾500股價指數,19920402,        400.500
SB23   ,美國紐約史坦普爾500股價指數,19920403,        401.550
SB23   ,美國紐約史坦普爾500股價指數,19920406,        405.590
SB23   ,美國紐約史坦普爾500股價指數,19920407,        398.060
SB23   ,美國紐約史坦普爾500股價指數,19920408,        394.500
SB23   ,美國紐約史坦普爾500股價指數,19920409,        400.640
SB23   ,美國紐約史坦普爾500股價指數,19920410,        404.290
SB23   ,美國紐約史坦普爾500股價指數,19920413,        406.080
SB23   ,美國紐約史坦普爾500股價指數,19920414,        412.390
SB23   ,美國紐約史坦普爾500股價指數,19920415,        416.280
SB23   ,美國紐約史坦普爾500股價指數,19920416,        416.040
SB23   ,美國紐約史坦普爾500股價指數,19920420,        410.180
SB23   ,美國紐約史坦普爾500股價指數,19920421,        410.260
SB23   ,美國紐約史坦普爾500股價指數,19920422,        409.810
SB23   ,美國紐約史坦普爾500股價指數,19920423,        411.600
SB23   ,美國紐約史坦普爾500股價指數,19920424,        409.020
SB23   ,美國紐約史坦普爾500股價指數,19920427,        408.450
SB23   ,美國紐約史坦普爾500股價指數,19920428,        409.110
SB23   ,美國紐約史坦普爾500股價指數,19920429,        412.020
SB23   ,美國紐約史坦普爾500股價指數,19920430,        414.950
SB23   ,美國紐約史坦普爾500股價指數,19920501,        412.530
SB23   ,美國紐約史坦普爾500股價指數,19920504,        416.910
SB23   ,美國紐約史坦普爾500股價指數,19920505,        416.840
SB23   ,美國紐約史坦普爾500股價指數,19920506,        416.790
SB23   ,美國紐約史坦普爾500股價指數,19920507,        415.850
SB23   ,美國紐約史坦普爾500股價指數,19920508,        416.050
SB23   ,美國紐約史坦普爾500股價指數,19920511,        418.490
SB23   ,美國紐約史坦普爾500股價指數,19920512,        416.290
SB23   ,美國紐約史坦普爾500股價指數,19920513,        416.450
SB23   ,美國紐約史坦普爾500股價指數,19920514,        413.140
SB23   ,美國紐約史坦普爾500股價指數,19920515,        410.090
SB23   ,美國紐約史坦普爾500股價指數,19920518,        412.810
SB23   ,美國紐約史坦普爾500股價指數,19920519,        416.370
SB23   ,美國紐約史坦普爾500股價指數,19920520,        415.390
SB23   ,美國紐約史坦普爾500股價指數,19920521,        412.600
SB23   ,美國紐約史坦普爾500股價指數,19920522,        414.020
SB23   ,美國紐約史坦普爾500股價指數,19920526,        411.410
SB23   ,美國紐約史坦普爾500股價指數,19920527,        412.170
SB23   ,美國紐約史坦普爾500股價指數,19920528,        416.740
SB23   ,美國紐約史坦普爾500股價指數,19920529,        415.350
SB23   ,美國紐約史坦普爾500股價指數,19920601,        417.300
SB23   ,美國紐約史坦普爾500股價指數,19920602,        413.500
SB23   ,美國紐約史坦普爾500股價指數,19920603,        414.590
SB23   ,美國紐約史坦普爾500股價指數,19920604,        413.260
SB23   ,美國紐約史坦普爾500股價指數,19920605,        413.480
SB23   ,美國紐約史坦普爾500股價指數,19920608,        413.360
SB23   ,美國紐約史坦普爾500股價指數,19920609,        410.060
